id,name,location,country,latitude,longitude,rating,priceCategory,type,img,link
110681,One White Street,New York,USA,40.7193546,-74.006101,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f1e1a128e4a5474b866e763422abda0a.jpeg,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/one-white-street
110644,Dirt Candy,New York,USA,40.71794,-73.99087,1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2bae27d6bd9f45fa88050ff9b0b64f37.jpeg,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dirt-candy
110607,Family Meal at Blue Hill,New York,USA,40.7319711,-73.9996385,1,4,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0c4ea42fb28e4d22bcea597607e94e08.jpeg,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill
110478,Blue Hill at Stone Barns,Tarrytown,USA,41.1007146,-73.8292966,2,4,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c9146dd0e06543a383cefc369d5570c3.jpeg,https://guide.michelin.com/us/en/new-york-state/tarrytown/restaurant/blue-hill-at-stone-barns
110338,Oyster Oyster,Washington,USA,38.909302,-77.023015,1,3,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f6f94ffa8e914b5483b59ddea8c11378.jpeg,https://guide.michelin.com/us/en/district-of-columbia/washington-dc/restaurant/oyster-oyster
110270,The Inn at Little Washington,Washington,USA,38.7134767,-78.1595348,3,4,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b3996754e4054731b52c93a7fc803621.jpeg,https://guide.michelin.com/us/en/district-of-columbia/washington-dc/restaurant/the-inn-at-little-washington
110164,Daisies,Chicago,USA,41.9242037,-87.6988684,0,2,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d8b28d68d38e4d18a04aeb8adcde222e.jpg,https://guide.michelin.com/us/en/illinois/chicago/restaurant/daisies
107792,Emmer & Rye,Austin,USA,30.2564562,-97.739818,0,3,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/98d5edd8d5e74898b2136f9baf5dbfc9.jpg,https://guide.michelin.com/us/en/texas/austin_2958315/restaurant/emmer-rye
107745,Dai Due,Austin,USA,30.2847517,-97.7167116,0,2,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6f94f09e49f548ecb85b533f66646645.jpg,https://guide.michelin.com/us/en/texas/austin_2958315/restaurant/dai-due
105594,The Chastain,Atlanta,USA,33.8731698,-84.3964879,-1,3,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f824138aa0454472973c23182d90b17d.jpeg,https://guide.michelin.com/us/en/georgia/atlanta_2884144/restaurant/the-chastain
105584,Bacchanalia,Atlanta,USA,33.795105,-84.427274,1,4,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1bcada35fa0c4ee7a79189e11b931646.jpg,https://guide.michelin.com/us/en/georgia/atlanta_2884144/restaurant/bacchanalia-1196004
103553,Bramble & Hare,Boulder,USA,40.018145,-105.2785678,-1,3,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2d9658861a4640efac33193f7775ba79.jpg,https://guide.michelin.com/us/en/colorado/boulder_1261512/restaurant/bramble-hare
103544,Brutø,Denver,USA,39.7527561,-104.9969767,1,4,Mexican,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3d6cfa70d2aa4bd7aa51d288c1267aaa.jpeg,https://guide.michelin.com/us/en/colorado/denver_1261491/restaurant/bruto
103542,Blackbelly Market,Boulder,USA,40.0148356,-105.2279535,-1,3,American,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0d9cc891f7ce4503809bf5b2064b6cca.jpg,https://guide.michelin.com/us/en/colorado/boulder_1261512/restaurant/blackbelly-market
103510,The Wolf's Tailor,Denver,USA,39.77277,-105.01088,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/19e05ebe292147bf89256071b273588d.jpg,https://guide.michelin.com/us/en/colorado/denver_1261491/restaurant/the-wolf-s-tailor
102943,Chez Panisse,Berkeley,USA,37.879715,-122.26893,-1,4,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/86bb17507a914f69b871477cfd2a53ee.jpeg,https://guide.michelin.com/us/en/california/berkeley/restaurant/chez-panisse
102879,Osteria Mozza,Los Angeles,USA,34.0834246,-118.3386857,1,4,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1850794933fc4959a5a358155efc5304.jpg,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza
102843,Chi Spacca,Los Angeles,USA,34.08342,-118.339096,-1,4,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/789ae33c20844dd2ac07e882c424a3d0.jpeg,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/chi-spacca
102840,Atelier Crenn,San Francisco,USA,37.79835,-122.43586,3,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e025157e485d4513bd72acdb3763f681.jpg,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn
102811,The French Laundry,Yountville,USA,38.40443,-122.36474,3,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4f9889f5d434494da7e8e162a9d50d5f.jpg,https://guide.michelin.com/us/en/california/yountville/restaurant/the-french-laundry
102762,Pomet,Oakland,USA,37.8259318,-122.2530358,-1,3,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c77b95f6c5c7419f9648f569f41ce965.jpg,https://guide.michelin.com/us/en/california/oakland/restaurant/pomet
102732,Vespertine,Culver City,USA,34.024204,-118.38166,2,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/09830c0558c740af8e5af04d12dbcabf.jpeg,https://guide.michelin.com/us/en/california/culver-city/restaurant/vespertine
102721,Le Comptoir at Bar Crenn,San Francisco,USA,37.798435,-122.43581,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b646470a8cb44bd1ba182cc5c58947f3.jpeg,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn
102709,Providence,Hollywood,USA,34.083576,-118.3301829,2,4,Seafood,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/37ef704b507d417b8b9eec6eb16eccf6.jpeg,https://guide.michelin.com/us/en/california/hollywood/restaurant/providence
102680,Caruso's,Montecito,USA,34.4200948,-119.6257156,1,4,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4dd84ee971d545c4ac5f5ea07feae375.jpeg,https://guide.michelin.com/us/en/california/montecito/restaurant/caruso-s
102658,Heritage,Long Beach,USA,33.775291,-118.1667769,1,4,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9091dd43be6e47f790ff5b2321af5e33.jpeg,https://guide.michelin.com/us/en/california/long-beach/restaurant/heritage-1196790
102596,Quince,San Francisco,USA,37.7975054,-122.4032607,3,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/37f0fbbe6ade4d30929b333a1068ab49.jpeg,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince
102578,SingleThread,Healdsburg,USA,38.6122599,-122.8697229,3,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/632c5b8f661242bb98a803bfeb2e7b7a.jpg,https://guide.michelin.com/us/en/california/healdsburg/restaurant/singlethread
102516,Aphotic,San Francisco,USA,37.7816766,-122.401688,1,4,Seafood,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9398fe43c1fa4bcfaf80bb5853542e0a.jpeg,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aphotic
102449,Harbor House,Elk,USA,39.1355655,-123.7190639,2,4,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/00901b19dc514d22970c054eaf6735e3.jpeg,https://guide.michelin.com/us/en/california/elk/restaurant/harbor-house
102430,The Restaurant at JUSTIN,Paso Robles,USA,35.6563869,-120.9113324,1,4,Californian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/792020ac572b4ea6973a78a1cc70e221.jpg,https://guide.michelin.com/us/en/california/paso-robles/restaurant/the-restaurant-at-justin
100303,Kaya,Orlando,USA,28.5520757,-81.365581,-1,4,Filipino,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f06286b4466e46428d423c017f3049f2.jpg,https://guide.michelin.com/us/en/florida/orlando/restaurant/kaya
100230,Krüs Kitchen,Miami,USA,25.7276394,-80.2426489,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7319d166d7d24801b0e310d572c95320.jpeg,https://guide.michelin.com/us/en/florida/miami/restaurant/krus-kitchen
100229,Los Félix,Miami,USA,25.7276768,-80.2428184,1,3,Mexican,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dc406a4b2743488ebbcd0e98707ac2a0.jpg,https://guide.michelin.com/us/en/florida/miami/restaurant/los-felix
110856,Graefl Major Kétútköz,Poroszló,Hungary,47.671505,20.5940024,-1,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cb030465d88b4266a4d3218b7e60cf53.jpeg,https://guide.michelin.com/us/en/heves/poroszlo/restaurant/graefl-major-ketutkoz
110842,Salt,Budapest,Hungary,47.4904,19.05914,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/61c8f0835b7d441e9f0dd117f143eb1b.jpeg,https://guide.michelin.com/us/en/central-hungary/budapest/restaurant/salt-1196768
110832,Villa Kabala,Szigliget,Hungary,46.7921018,17.4421538,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/82291f2780de4adf9ae9c24fde6ac448.jpg,https://guide.michelin.com/us/en/veszprem-region/szigliget/restaurant/villa-kabala
110817,Natura Hill,Zebegény,Hungary,47.8193493,18.9015739,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cb8158a9dbd1426d9ca7a527469dfb88.png,https://guide.michelin.com/us/en/pest/zebegeny/restaurant/natura-hill
110800,Onyx Mühely,Budapest,Hungary,47.497359,19.0506074,-1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/66da2ed5228a4bbf888e4598f033368d.jpg,https://guide.michelin.com/us/en/central-hungary/budapest/restaurant/onyx-muhely
110156,Agora Pansiyon,Milas,Türkiye,37.5014068,27.5262707,0,2,Turkish,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f3737992f0954b2abcdcd6ddc519192b.jpeg,https://guide.michelin.com/us/en/mugla/milas_2807963/restaurant/agora-pansiyon
110133,Asma Yaprağı,Izmir,Türkiye,38.2745103,26.3626264,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/21a97fee74c04364a8041ba8d620ca6b.jpeg,https://guide.michelin.com/us/en/izmir/izmir_2809416/restaurant/asma%C2%A0yaprag%C4%B1
110113,Vino Locale,Izmir,Türkiye,38.2812922,26.7467516,1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4bc06fd3b87f4a48aa265d43439278c4.jpeg,https://guide.michelin.com/us/en/izmir/izmir_2809416/restaurant/vino-locale
110101,Hiç Lokanta,Izmir,Türkiye,38.3221752,26.7649481,0,1,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3cc1a4ff88c34526afe465dbb6d56e73.jpeg,https://guide.michelin.com/us/en/izmir/izmir_2809416/restaurant/hic-lokanta
110069,The BARN,Istanbul,Türkiye,41.1363013,28.2804425,-1,3,Regional European,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4d1da32afe8b457daceb62b6f0ffbe5c.jpeg,https://guide.michelin.com/us/en/istanbul-province/istanbul/restaurant/the-barn-1215529
110070,Neolokal,Istanbul,Türkiye,41.0239621,28.973378,1,4,Turkish,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4e48b22b17e5480f8066d416dc025a2d.jpg,https://guide.michelin.com/us/en/istanbul-province/istanbul/restaurant/neolokal
110066,telezzüz,Istanbul,Türkiye,41.0274506,29.0422078,-1,4,Vegan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/18cf53aab1e84937bd24c3fcb3a014d6.jpg,https://guide.michelin.com/us/en/istanbul-province/istanbul/restaurant/telezzuz
110048,Mezra Yalıkavak,Bodrum,Türkiye,37.1149719,27.3254393,-1,4,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/edfa4306d6a64318a3a62ea4c7eb789f.jpg,https://guide.michelin.com/us/en/mugla/bodrum_2806351/restaurant/mezra-yal%C4%B1kavak
110030,OD Urla,Izmir,Türkiye,38.344805,26.7622838,1,3,Creative French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/976ad2db04494840baf2f128945421dd.jpg,https://guide.michelin.com/us/en/izmir/izmir_2809416/restaurant/od-urla
110031,Casa Lavanda,Istanbul,Türkiye,41.0871196,29.5117319,1,3,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8c5c0a0ff6084d508e40615f44ddcb48.jpg,https://guide.michelin.com/us/en/istanbul-province/istanbul/restaurant/casa-lavanda
109881,PRU,Phuket,Thailand,8.0384939,98.2765202,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/065366c589a040eaa87db2280fdd664b.jpeg,https://guide.michelin.com/us/en/phuket-region/phuket/restaurant/pru
109869,Baan Tepa,Bangkok,Thailand,13.75155,100.60551,2,4,Thai contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3bb83d2120c34c9a9ace72a705cf4532.jpeg,https://guide.michelin.com/us/en/bangkok-region/bangkok/restaurant/baan-tepa
109782,Haoma,Bangkok,Thailand,13.7435066,100.5676933,1,4,Indian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6b52dae432d54398aa4f8a8d2192ff68.jpg,https://guide.michelin.com/us/en/bangkok-region/bangkok/restaurant/haoma
109545,Jampa,Phuket,Thailand,8.0396599,98.3173679,-1,3,European Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8dd4d4e16b534d9cb585d602e58982c1.jpg,https://guide.michelin.com/us/en/phuket-region/phuket/restaurant/jampa
109432,O Secadeiro,Serra de Outes,España,42.8876277,-8.8968902,-1,2,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7af837f086a346bbb36ad17aae279a31.jpeg,https://guide.michelin.com/us/en/galicia/serra-de-outes/restaurant/o-secadeiro
109405,Els Casals,Sagàs,España,42.0325482,1.9605884,1,3,Catalan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dd4aacec2ce243d19329827a4e71a174.jpeg,https://guide.michelin.com/us/en/catalunya/sagas/restaurant/els-casals
109389,Refectorio,Sardón de Duero,España,41.6156187,-4.4106521,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9a5139891054419aaa8ebc1b6cb2483d.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/sardon-de-duero/restaurant/refectorio
109364,Taller Arzuaga,Quintanilla de Onésimo,España,41.6280676,-4.3237821,1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4fcb0b8f818342edb8f3097ea4bb9ee9.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/quintanilla-de-onesimo/restaurant/taller
109308,Bistrot 1965,Castelló d'Empúries,España,42.255818,3.0761205,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4a48eb0204564e22954b46ae120be264.jpeg,https://guide.michelin.com/us/en/catalunya/castello-d-empuries/restaurant/bistrot-1965
109301,Azurmendi,Larrabetzu,España,43.26065,-2.81454,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4ece90ae50674a249c98af3fc54572ab.jpeg,https://guide.michelin.com/us/en/pais-vasco/larrabetzu/restaurant/azurmendi
109289,Aponiente,El Puerto de Santa María,España,36.6033273,-6.2164435,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c537480284b14f25ad39e888bb3f2879.jpg,https://guide.michelin.com/us/en/andalucia/el-puerto-de-santa-maria/restaurant/aponiente
109280,Casa Nova,Sant Martí Sarroca,España,41.3555907,1.6415855,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e46f8776f4d6482394c4a0931c3f3e97.jpg,https://guide.michelin.com/us/en/catalunya/sant-marti-sarroca/restaurant/casa-nova
109265,Monte,San Feliz,España,43.1685435,-5.8225128,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ac6d415807454fb8889f8670b2ff19f6.jpg,https://guide.michelin.com/us/en/principado-de-asturias/san-feliz/restaurant/monte-1190765
109241,ARREA!,Santa Cruz de Campezo,España,42.6692746,-2.3497835,1,4,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/58d15273fd9c46298b9ef3795eb6833c.jpg,https://guide.michelin.com/us/en/pais-vasco/santa-cruz-de-campezo/restaurant/arrea
109214,Narbasu,Cereceda,España,43.3860873,-5.269812,-1,2,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/06fb902c9ddf4bcf8a3e1178287456b4.jpg,https://guide.michelin.com/us/en/principado-de-asturias/cereceda/restaurant/narbasu
109205,El Molino de Alcuneza,Sigüenza,España,41.1055995,-2.6044708,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/650efd0dd4034be1ac044804150e2d0a.jpeg,https://guide.michelin.com/us/en/castilla-la-mancha/siguenza/restaurant/el-molino-de-alcuneza
109201,Finca Alfoliz,Aljaraque,España,37.2935619,-7.044933,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/606d44a95415463c863f5550e66e337e.jpeg,https://guide.michelin.com/us/en/andalucia/aljaraque/restaurant/finca-alfoliz
109195,Espacio Amunt,Ulldecona,España,40.6110033,0.3310067,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/42cb4ffc99ae48fcb46f74a6827f10c3.jpg,https://guide.michelin.com/us/en/catalunya/ulldecona/restaurant/espacio-amunt
109171,Sollo,Fuengirola,España,36.5809892,-4.5956774,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f017c60c23bc45aabce874d8120dffff.jpg,https://guide.michelin.com/us/en/andalucia/fuengirola/restaurant/sollo
109143,Oba-,Casas-Ibáñez,España,39.2873133,-1.4694894,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/394ea3f05e3e4c8794d5f73a630db2dc.jpeg,https://guide.michelin.com/us/en/castilla-la-mancha/casas-ibanez/restaurant/oba
109113,Ricard Camarena,Valencia,España,39.48512,-0.3852003,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b5fb44c973734685a5281dbe39a009a7.jpg,https://guide.michelin.com/us/en/comunidad-valenciana/valencia/restaurant/ricard-camarena
109111,L'Antic Molí,Ulldecona,España,40.611132,0.3306029,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cc1711f33b2a46c9832b2600ee6a0f17.jpg,https://guide.michelin.com/us/en/catalunya/ulldecona/restaurant/l-antic-moli
109052,El Invernadero,Madrid,España,40.4446541,-3.6989277,1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6b942ce2fd1b4d3e966665f73ab0c5ac.jpeg,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/el-invernadero
109017,Coque,Madrid,España,40.430643,-3.690676,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cfffdf8b5efb44bdbeaf671aabd04b5f.jpeg,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/coque
109005,Hábitat Cigüeña Negra,Valverde del Fresno,España,40.1948649,-6.8822564,-1,2,Meats and Grills,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/84e4c4f5abe84303926134b0402a9f41.jpeg,https://guide.michelin.com/us/en/extremadura/valverde-del-fresno_1448407/restaurant/habitat-ciguena-negra
108985,Muxgo,Las Palmas de Gran Canaria,España,28.1219882,-15.4279542,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ad4345949e2d431db85c1f0ef3d9811e.jpeg,https://guide.michelin.com/us/en/canarias/las-palmas-de-gran-canaria/restaurant/muxgo
108885,Cenador de Amós,Villaverde de Pontones,España,43.4124884,-3.6988243,3,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7ed1a32867e5480ab5a335faccfc6685.jpg,https://guide.michelin.com/us/en/cantabria/villaverde-de-pontones/restaurant/cenador-de-amos
108869,Les Moles,Ulldecona,España,40.602104,0.427955,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2f17f2db12d84b9ca883691df2e7a105.jpg,https://guide.michelin.com/us/en/catalunya/ulldecona/restaurant/les-moles
108851,Emporium,Castelló d'Empúries,España,42.2558205,3.0760903,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5b172b3a6fd143a5a46dafdfae47fd5b.jpg,https://guide.michelin.com/us/en/catalunya/castello-d-empuries/restaurant/emporium
108839,Ambivium,Peñafiel,España,41.5946148,-4.0875496,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c39b534fb9c045aa8c72f79a6385e6be.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/penafiel/restaurant/ambivium
108825,O Balado,Boqueixón,España,42.798046,-8.403248,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/291d158a7e62457dbc7ffe4532694869.jpeg,https://guide.michelin.com/us/en/galicia/boqueixon-(san-vicente)_1429274/restaurant/o-balado
108824,Es Tragón,Sant Antoni de Portmany,España,38.9967311,1.2867365,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/20583cbfc19e47fc963c63fb3f172d99.jpeg,https://guide.michelin.com/us/en/islas-baleares/sant-antoni-de-portmany/restaurant/es-tragon
108812,Ca Na Toneta,Caimari,España,39.7713338,2.9022032,-1,3,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/936ab6850e8c41c6a97703d73398833e.jpg,https://guide.michelin.com/us/en/islas-baleares/caimari/restaurant/ca-na-toneta
108801,Zelai Txiki,Donostia / San Sebastián,España,43.3247005,-1.9643795,-1,3,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/56eaa08eaa364d87b69d1094de7b55e8.jpg,https://guide.michelin.com/us/en/pais-vasco/es-donostia-san-sebastian/restaurant/zelai-txiki
108796,Casa Marcial,Arriondas,España,43.4184082,-5.1931556,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e6d451d12f594c18b739a52e1032c739.jpg,https://guide.michelin.com/us/en/principado-de-asturias/arriondas/restaurant/casa-marcial
108770,El Visco,Fuentespalda,España,40.8586469,0.0766469,-1,3,Seasonal Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/374b9f5dd1634666a795f5aafbfd4bf2.jpg,https://guide.michelin.com/us/en/aragon/fuentespalda/restaurant/el-visco
108743,Pepe Vieira,Raxó,España,42.40942,-8.75447,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7d982f66c8e341b281273bacd91df1d9.jpg,https://guide.michelin.com/us/en/galicia/raxo-(san-gregorio)_1412090/restaurant/pepe-vieira
108699,Barro,Ávila,España,40.6577005,-4.709749,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f224b1123c4d4e3bb88e286500566f61.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/avila/restaurant/barro
108692,Cancook,Saragossa,España,41.6471441,-0.8804518,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a70a197ddfa34efda0d42a2988a65d95.jpg,https://guide.michelin.com/us/en/aragon/zaragoza/restaurant/cancook
108688,El Celler de Can Roca,Girona,España,41.9932026,2.807927,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a0430548b8f945aca3b20a54427390c2.jpg,https://guide.michelin.com/us/en/catalunya/girona/restaurant/el-celler-de-can-roca
108664,Maca de Castro,Port d'Alcúdia,España,39.8343,3.11829,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f72506f23253457cb7b317ec03484230.jpg,https://guide.michelin.com/us/en/islas-baleares/port-d-alcdia/restaurant/maca-de-castro
108622,El Molino de Urdániz,Urdaitz,España,42.909132,-1.533913,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6aa33d2ebea4401599c3c1a14c3b7a9a.jpeg,https://guide.michelin.com/us/en/comunidad-foral-de-navarra/urdaitz/restaurant/el-molino-de-urdaniz
108609,L'Algadir del Delta,Amposta,España,40.646976,0.6878907,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8cc278b6c6e64762b289095e82f1eb0a.jpg,https://guide.michelin.com/us/en/catalunya/amposta/restaurant/l-algadir
108542,DSTAgE,Madrid,España,40.4246847,-3.6962925,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/80a54923f6914601967c6add1e66beb0.jpg,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/dstage
108504,Cal Paradís,Vall d'Alba,España,40.1767144,-0.0339761,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e30315dfbf5c4291b1f9d5f4b5453633.jpeg,https://guide.michelin.com/us/en/comunidad-valenciana/vall-d-alba/restaurant/cal-paradis
108484,La Boscana,Bellvís,España,41.66112,0.8093196,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6043383489204daf949f6ccd9de8a9a7.jpeg,https://guide.michelin.com/us/en/catalunya/bellvis/restaurant/la-boscana
108448,Venta Moncalvillo,Daroca de Rioja,España,42.3715602,-2.5805894,2,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0e9ce2f57c4043228cedd5e3ac4c612c.jpg,https://guide.michelin.com/us/en/la-rioja/daroca-de-rioja/restaurant/venta-moncalvillo
108421,Béns d'Avall,Sóller,España,39.7766578,2.6665427,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/334034c730ed40a3a52855218c766ba3.jpg,https://guide.michelin.com/us/en/islas-baleares/soller/restaurant/bens-d-avall
108390,Cocina Hermanos Torres,Barcelona,España,41.3865273,2.1400168,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/efa00beced0942519621a2f649eff1a8.jpeg,https://guide.michelin.com/us/en/catalunya/barcelona/restaurant/cocina-hermanos-torres
108374,Restaurante 1497,Vallromanes,España,41.5277571,2.3110242,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6b9793f72e654b5997ea34593508dce6.jpeg,https://guide.michelin.com/us/en/catalunya/vallromanes/restaurant/restaurante-1497
108368,Eneko,Larrabetzu,España,43.26056,-2.8142767,1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a146594146ba4ab48b3be16c05e45ba6.jpeg,https://guide.michelin.com/us/en/pais-vasco/larrabetzu/restaurant/eneko
108360,Andreu Genestra,Llucmajor,España,39.4374288,2.8000239,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e6e9d7cccc56446f9d0afb29183d8a2b.jpeg,https://guide.michelin.com/us/en/islas-baleares/llucmajor/restaurant/andreu-genestra-1208507
